epoch (ms),time (-11:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1679949900651,2023-03-27T15:45:00.651,49.48,0.925,-0.267,0.299
1679949900671,2023-03-27T15:45:00.671,49.5,0.922,-0.269,0.293
1679949900691,2023-03-27T15:45:00.691,49.52,0.923,-0.267,0.297
1679949900711,2023-03-27T15:45:00.711,49.54,0.928,-0.263,0.299
1679949900731,2023-03-27T15:45:00.731,49.56,0.924,-0.265,0.295
1679949900751,2023-03-27T15:45:00.751,49.58,0.922,-0.267,0.294
1679949900771,2023-03-27T15:45:00.771,49.6,0.924,-0.265,0.298
1679949900791,2023-03-27T15:45:00.791,49.62,0.927,-0.264,0.298
1679949900811,2023-03-27T15:45:00.811,49.64,0.926,-0.264,0.297
1679949900831,2023-03-27T15:45:00.831,49.66,0.924,-0.269,0.294
1679949900851,2023-03-27T15:45:00.851,49.68,0.923,-0.273,0.294
1679949900871,2023-03-27T15:45:00.871,49.7,0.923,-0.274,0.291
1679949900891,2023-03-27T15:45:00.891,49.72,0.923,-0.273,0.294
1679949900911,2023-03-27T15:45:00.911,49.74,0.924,-0.268,0.297
1679949900931,2023-03-27T15:45:00.931,49.76,0.924,-0.268,0.296
1679949900951,2023-03-27T15:45:00.951,49.78,0.924,-0.265,0.295
1679949900971,2023-03-27T15:45:00.971,49.8,0.924,-0.265,0.295
1679949900991,2023-03-27T15:45:00.991,49.82,0.924,-0.266,0.296
1679949901011,2023-03-27T15:45:01.011,49.84,0.926,-0.264,0.299
1679949901031,2023-03-27T15:45:01.031,49.86,0.926,-0.265,0.297
1679949901051,2023-03-27T15:45:01.051,49.88,0.925,-0.267,0.296
1679949901071,2023-03-27T15:45:01.071,49.9,0.924,-0.265,0.294
1679949901091,2023-03-27T15:45:01.091,49.92,0.925,-0.266,0.297
1679949901111,2023-03-27T15:45:01.111,49.94,0.924,-0.266,0.294
1679949901131,2023-03-27T15:45:01.131,49.96,0.923,-0.266,0.296
1679949901151,2023-03-27T15:45:01.151,49.98,0.925,-0.266,0.295
1679949901171,2023-03-27T15:45:01.171,50,0.926,-0.264,0.296
1679949901191,2023-03-27T15:45:01.191,50.02,0.926,-0.264,0.297
1679949901211,2023-03-27T15:45:01.211,50.04,0.926,-0.264,0.297
1679949901231,2023-03-27T15:45:01.231,50.06,0.925,-0.268,0.295
1679949901251,2023-03-27T15:45:01.251,50.08,0.922,-0.268,0.295
1679949901271,2023-03-27T15:45:01.271,50.1,0.928,-0.262,0.3
1679949901291,2023-03-27T15:45:01.291,50.12,0.927,-0.258,0.299
1679949901311,2023-03-27T15:45:01.311,50.14,0.923,-0.261,0.295
1679949901331,2023-03-27T15:45:01.331,50.16,0.925,-0.263,0.296
1679949901351,2023-03-27T15:45:01.351,50.18,0.925,-0.261,0.298
1679949901371,2023-03-27T15:45:01.371,50.2,0.927,-0.261,0.298
1679949901391,2023-03-27T15:45:01.391,50.22,0.925,-0.266,0.296
1679949901411,2023-03-27T15:45:01.411,50.24,0.923,-0.268,0.294
1679949901431,2023-03-27T15:45:01.431,50.26,0.924,-0.271,0.295
1679949901451,2023-03-27T15:45:01.451,50.28,0.924,-0.271,0.295
1679949901471,2023-03-27T15:45:01.471,50.3,0.925,-0.266,0.296
1679949901491,2023-03-27T15:45:01.491,50.32,0.925,-0.26,0.299
1679949901511,2023-03-27T15:45:01.511,50.34,0.926,-0.26,0.3
1679949901531,2023-03-27T15:45:01.531,50.36,0.927,-0.263,0.296
1679949901551,2023-03-27T15:45:01.551,50.38,0.925,-0.266,0.293
1679949901571,2023-03-27T15:45:01.571,50.4,0.926,-0.265,0.295
1679949901591,2023-03-27T15:45:01.591,50.42,0.925,-0.265,0.296
1679949901611,2023-03-27T15:45:01.611,50.44,0.924,-0.264,0.297
1679949901631,2023-03-27T15:45:01.631,50.46,0.923,-0.265,0.297
1679949901651,2023-03-27T15:45:01.651,50.48,0.924,-0.265,0.298
1679949901671,2023-03-27T15:45:01.671,50.5,0.925,-0.263,0.297
1679949901691,2023-03-27T15:45:01.691,50.52,0.924,-0.262,0.294
1679949901711,2023-03-27T15:45:01.711,50.54,0.925,-0.261,0.297
1679949901731,2023-03-27T15:45:01.731,50.56,0.924,-0.264,0.298
1679949901751,2023-03-27T15:45:01.751,50.58,0.924,-0.266,0.301
1679949901771,2023-03-27T15:45:01.771,50.6,0.925,-0.262,0.298
1679949901791,2023-03-27T15:45:01.791,50.62,0.925,-0.261,0.294
1679949901811,2023-03-27T15:45:01.811,50.64,0.924,-0.263,0.295
1679949901831,2023-03-27T15:45:01.831,50.66,0.923,-0.261,0.301
1679949901851,2023-03-27T15:45:01.851,50.68,0.928,-0.258,0.3
1679949901871,2023-03-27T15:45:01.871,50.7,0.925,-0.26,0.297
1679949901891,2023-03-27T15:45:01.891,50.72,0.923,-0.264,0.296
1679949901911,2023-03-27T15:45:01.911,50.74,0.925,-0.264,0.298
1679949901931,2023-03-27T15:45:01.931,50.76,0.927,-0.26,0.299
1679949901951,2023-03-27T15:45:01.951,50.78,0.926,-0.261,0.299
1679949901971,2023-03-27T15:45:01.971,50.8,0.926,-0.265,0.298
1679949901991,2023-03-27T15:45:01.991,50.82,0.924,-0.267,0.295
1679949902011,2023-03-27T15:45:02.011,50.84,0.923,-0.267,0.297
1679949902031,2023-03-27T15:45:02.031,50.86,0.924,-0.263,0.299
1679949902051,2023-03-27T15:45:02.051,50.88,0.926,-0.26,0.301
1679949902071,2023-03-27T15:45:02.071,50.9,0.926,-0.257,0.299
1679949902091,2023-03-27T15:45:02.091,50.92,0.926,-0.26,0.297
1679949902111,2023-03-27T15:45:02.111,50.94,0.926,-0.26,0.298
1679949902131,2023-03-27T15:45:02.131,50.96,0.925,-0.26,0.298
1679949902151,2023-03-27T15:45:02.151,50.98,0.925,-0.261,0.295
1679949902171,2023-03-27T15:45:02.171,51,0.923,-0.261,0.299
1679949902191,2023-03-27T15:45:02.191,51.02,0.925,-0.261,0.299
1679949902211,2023-03-27T15:45:02.211,51.04,0.926,-0.26,0.3
1679949902231,2023-03-27T15:45:02.231,51.06,0.924,-0.26,0.3
1679949902251,2023-03-27T15:45:02.251,51.08,0.925,-0.259,0.3
1679949902271,2023-03-27T15:45:02.271,51.1,0.925,-0.261,0.298
1679949902291,2023-03-27T15:45:02.291,51.12,0.925,-0.261,0.298
1679949902311,2023-03-27T15:45:02.311,51.14,0.926,-0.26,0.301
1679949902331,2023-03-27T15:45:02.331,51.16,0.924,-0.26,0.302
1679949902351,2023-03-27T15:45:02.351,51.18,0.925,-0.26,0.298
1679949902371,2023-03-27T15:45:02.371,51.2,0.925,-0.261,0.296
1679949902391,2023-03-27T15:45:02.391,51.22,0.927,-0.258,0.303
1679949902411,2023-03-27T15:45:02.411,51.24,0.928,-0.257,0.301
1679949902431,2023-03-27T15:45:02.431,51.26,0.925,-0.26,0.296
1679949902451,2023-03-27T15:45:02.451,51.28,0.925,-0.263,0.295
1679949902471,2023-03-27T15:45:02.471,51.3,0.926,-0.264,0.299
1679949902491,2023-03-27T15:45:02.491,51.32,0.927,-0.263,0.3
1679949902511,2023-03-27T15:45:02.511,51.34,0.926,-0.261,0.298
1679949902531,2023-03-27T15:45:02.531,51.36,0.926,-0.265,0.295
1679949902551,2023-03-27T15:45:02.551,51.38,0.926,-0.267,0.294
1679949902571,2023-03-27T15:45:02.571,51.4,0.925,-0.267,0.296
1679949902591,2023-03-27T15:45:02.591,51.42,0.923,-0.264,0.297
1679949902611,2023-03-27T15:45:02.611,51.44,0.923,-0.264,0.298
1679949902631,2023-03-27T15:45:02.631,51.46,0.925,-0.264,0.297
1679949902651,2023-03-27T15:45:02.651,51.48,0.926,-0.265,0.297
1679949902671,2023-03-27T15:45:02.671,51.5,0.925,-0.263,0.298
1679949902691,2023-03-27T15:45:02.691,51.52,0.925,-0.263,0.298
1679949902711,2023-03-27T15:45:02.711,51.54,0.926,-0.265,0.295
1679949902731,2023-03-27T15:45:02.731,51.56,0.925,-0.265,0.295
1679949902751,2023-03-27T15:45:02.751,51.58,0.923,-0.263,0.299
1679949902771,2023-03-27T15:45:02.771,51.6,0.923,-0.263,0.3
1679949902791,2023-03-27T15:45:02.791,51.62,0.926,-0.265,0.295
1679949902811,2023-03-27T15:45:02.811,51.64,0.926,-0.266,0.295
1679949902831,2023-03-27T15:45:02.831,51.66,0.924,-0.267,0.296
1679949902851,2023-03-27T15:45:02.851,51.68,0.924,-0.267,0.297
1679949902871,2023-03-27T15:45:02.871,51.7,0.927,-0.266,0.299
1679949902891,2023-03-27T15:45:02.891,51.72,0.924,-0.269,0.295
1679949902911,2023-03-27T15:45:02.911,51.74,0.924,-0.267,0.295
1679949902931,2023-03-27T15:45:02.931,51.76,0.924,-0.264,0.296
1679949902951,2023-03-27T15:45:02.951,51.78,0.927,-0.263,0.299
1679949902971,2023-03-27T15:45:02.971,51.8,0.923,-0.264,0.295
1679949902991,2023-03-27T15:45:02.991,51.82,0.922,-0.268,0.294
1679949903011,2023-03-27T15:45:03.011,51.84,0.925,-0.268,0.293
1679949903031,2023-03-27T15:45:03.031,51.86,0.926,-0.266,0.297
1679949903051,2023-03-27T15:45:03.051,51.88,0.927,-0.267,0.296
1679949903071,2023-03-27T15:45:03.071,51.9,0.925,-0.27,0.293
1679949903091,2023-03-27T15:45:03.091,51.92,0.924,-0.273,0.292
1679949903111,2023-03-27T15:45:03.111,51.94,0.922,-0.272,0.292
1679949903131,2023-03-27T15:45:03.131,51.96,0.923,-0.269,0.297
1679949903151,2023-03-27T15:45:03.151,51.98,0.924,-0.264,0.298
1679949903171,2023-03-27T15:45:03.171,52,0.925,-0.263,0.299
1679949903191,2023-03-27T15:45:03.191,52.02,0.925,-0.265,0.297
1679949903211,2023-03-27T15:45:03.211,52.04,0.925,-0.264,0.298
1679949903231,2023-03-27T15:45:03.231,52.06,0.925,-0.263,0.299
1679949903251,2023-03-27T15:45:03.251,52.08,0.925,-0.266,0.298
1679949903271,2023-03-27T15:45:03.271,52.1,0.924,-0.267,0.298
1679949903291,2023-03-27T15:45:03.291,52.12,0.923,-0.266,0.299
1679949903311,2023-03-27T15:45:03.311,52.14,0.925,-0.265,0.298
1679949903331,2023-03-27T15:45:03.331,52.16,0.925,-0.265,0.297
1679949903351,2023-03-27T15:45:03.351,52.18,0.924,-0.269,0.299
1679949903371,2023-03-27T15:45:03.371,52.2,0.924,-0.271,0.297
1679949903391,2023-03-27T15:45:03.391,52.22,0.926,-0.269,0.296
1679949903411,2023-03-27T15:45:03.411,52.24,0.924,-0.267,0.299
1679949903431,2023-03-27T15:45:03.431,52.26,0.921,-0.27,0.298
1679949903451,2023-03-27T15:45:03.451,52.28,0.922,-0.27,0.298
1679949903471,2023-03-27T15:45:03.471,52.3,0.924,-0.266,0.297
1679949903491,2023-03-27T15:45:03.491,52.32,0.927,-0.262,0.302
1679949903511,2023-03-27T15:45:03.511,52.34,0.924,-0.265,0.297
1679949903531,2023-03-27T15:45:03.531,52.36,0.924,-0.268,0.295
1679949903551,2023-03-27T15:45:03.551,52.38,0.923,-0.269,0.295
1679949903571,2023-03-27T15:45:03.571,52.4,0.925,-0.267,0.299
1679949903591,2023-03-27T15:45:03.591,52.42,0.926,-0.267,0.3
1679949903611,2023-03-27T15:45:03.611,52.44,0.924,-0.268,0.297
1679949903631,2023-03-27T15:45:03.631,52.46,0.922,-0.27,0.293
1679949903651,2023-03-27T15:45:03.651,52.48,0.922,-0.271,0.295
1679949903671,2023-03-27T15:45:03.671,52.5,0.923,-0.271,0.298
1679949903691,2023-03-27T15:45:03.691,52.52,0.923,-0.267,0.298
1679949903711,2023-03-27T15:45:03.711,52.54,0.926,-0.264,0.297
1679949903731,2023-03-27T15:45:03.731,52.56,0.924,-0.265,0.295
1679949903751,2023-03-27T15:45:03.751,52.58,0.925,-0.265,0.296
1679949903771,2023-03-27T15:45:03.771,52.6,0.926,-0.265,0.297
1679949903791,2023-03-27T15:45:03.791,52.62,0.925,-0.266,0.295
1679949903811,2023-03-27T15:45:03.811,52.64,0.924,-0.265,0.295
1679949903831,2023-03-27T15:45:03.831,52.66,0.923,-0.263,0.298
1679949903851,2023-03-27T15:45:03.851,52.68,0.925,-0.264,0.299
1679949903871,2023-03-27T15:45:03.871,52.7,0.924,-0.264,0.297
1679949903891,2023-03-27T15:45:03.891,52.72,0.924,-0.264,0.299
1679949903911,2023-03-27T15:45:03.911,52.74,0.926,-0.262,0.298
1679949903931,2023-03-27T15:45:03.931,52.76,0.923,-0.265,0.3
1679949903951,2023-03-27T15:45:03.951,52.78,0.924,-0.263,0.299
1679949903971,2023-03-27T15:45:03.971,52.8,0.924,-0.264,0.298
1679949903991,2023-03-27T15:45:03.991,52.82,0.925,-0.264,0.299
1679949904011,2023-03-27T15:45:04.011,52.84,0.925,-0.26,0.299
1679949904031,2023-03-27T15:45:04.031,52.86,0.927,-0.256,0.302
1679949904051,2023-03-27T15:45:04.051,52.88,0.923,-0.26,0.299
1679949904071,2023-03-27T15:45:04.071,52.9,0.92,-0.265,0.297
1679949904091,2023-03-27T15:45:04.091,52.92,0.924,-0.265,0.298
1679949904111,2023-03-27T15:45:04.111,52.94,0.927,-0.264,0.301
1679949904131,2023-03-27T15:45:04.131,52.96,0.926,-0.264,0.297
1679949904151,2023-03-27T15:45:04.151,52.98,0.923,-0.265,0.297
1679949904171,2023-03-27T15:45:04.171,53,0.924,-0.266,0.297
1679949904191,2023-03-27T15:45:04.191,53.02,0.923,-0.266,0.297
1679949904211,2023-03-27T15:45:04.211,53.04,0.923,-0.266,0.299
1679949904231,2023-03-27T15:45:04.231,53.06,0.926,-0.262,0.301
1679949904251,2023-03-27T15:45:04.251,53.08,0.928,-0.256,0.301
1679949904271,2023-03-27T15:45:04.271,53.1,0.928,-0.257,0.298
1679949904291,2023-03-27T15:45:04.291,53.12,0.924,-0.26,0.297
1679949904311,2023-03-27T15:45:04.311,53.14,0.923,-0.263,0.298
1679949904331,2023-03-27T15:45:04.331,53.16,0.925,-0.263,0.298
1679949904351,2023-03-27T15:45:04.351,53.18,0.927,-0.262,0.3
1679949904371,2023-03-27T15:45:04.371,53.2,0.925,-0.263,0.3
1679949904391,2023-03-27T15:45:04.391,53.22,0.926,-0.262,0.3
1679949904411,2023-03-27T15:45:04.411,53.24,0.927,-0.26,0.3
1679949904431,2023-03-27T15:45:04.431,53.26,0.925,-0.26,0.3
1679949904451,2023-03-27T15:45:04.451,53.28,0.924,-0.262,0.298
1679949904471,2023-03-27T15:45:04.471,53.3,0.924,-0.263,0.299
1679949904491,2023-03-27T15:45:04.491,53.32,0.927,-0.262,0.299
1679949904511,2023-03-27T15:45:04.511,53.34,0.926,-0.263,0.299
1679949904531,2023-03-27T15:45:04.531,53.36,0.926,-0.261,0.299
1679949904551,2023-03-27T15:45:04.551,53.38,0.928,-0.254,0.304
1679949904571,2023-03-27T15:45:04.571,53.4,0.927,-0.253,0.303
1679949904591,2023-03-27T15:45:04.591,53.42,0.924,-0.257,0.297
1679949904611,2023-03-27T15:45:04.611,53.44,0.924,-0.26,0.299
1679949904631,2023-03-27T15:45:04.631,53.46,0.924,-0.256,0.303
1679949904651,2023-03-27T15:45:04.651,53.48,0.928,-0.253,0.301
1679949904671,2023-03-27T15:45:04.671,53.5,0.926,-0.257,0.3
1679949904691,2023-03-27T15:45:04.691,53.52,0.926,-0.258,0.299
1679949904711,2023-03-27T15:45:04.711,53.54,0.926,-0.26,0.299
1679949904731,2023-03-27T15:45:04.731,53.56,0.922,-0.261,0.301
1679949904751,2023-03-27T15:45:04.751,53.58,0.923,-0.258,0.302
1679949904771,2023-03-27T15:45:04.771,53.6,0.927,-0.253,0.304
1679949904791,2023-03-27T15:45:04.791,53.62,0.928,-0.251,0.303
1679949904811,2023-03-27T15:45:04.811,53.64,0.928,-0.252,0.301
1679949904831,2023-03-27T15:45:04.831,53.66,0.928,-0.254,0.3
1679949904851,2023-03-27T15:45:04.851,53.68,0.927,-0.255,0.302
1679949904871,2023-03-27T15:45:04.871,53.7,0.926,-0.257,0.301
1679949904891,2023-03-27T15:45:04.891,53.72,0.924,-0.255,0.301
1679949904911,2023-03-27T15:45:04.911,53.74,0.929,-0.255,0.304
1679949904931,2023-03-27T15:45:04.931,53.76,0.927,-0.256,0.301
1679949904951,2023-03-27T15:45:04.951,53.78,0.925,-0.254,0.3
1679949904971,2023-03-27T15:45:04.971,53.8,0.926,-0.254,0.301
1679949904991,2023-03-27T15:45:04.991,53.82,0.926,-0.257,0.301
1679949905011,2023-03-27T15:45:05.011,53.84,0.926,-0.259,0.302
1679949905031,2023-03-27T15:45:05.031,53.86,0.926,-0.26,0.302
1679949905051,2023-03-27T15:45:05.051,53.88,0.925,-0.261,0.297
1679949905071,2023-03-27T15:45:05.071,53.9,0.925,-0.258,0.299
1679949905091,2023-03-27T15:45:05.091,53.92,0.929,-0.252,0.305
1679949905111,2023-03-27T15:45:05.111,53.94,0.928,-0.253,0.302
1679949905131,2023-03-27T15:45:05.131,53.96,0.924,-0.257,0.297
1679949905151,2023-03-27T15:45:05.151,53.98,0.925,-0.257,0.299
1679949905171,2023-03-27T15:45:05.171,54,0.928,-0.254,0.304
1679949905191,2023-03-27T15:45:05.191,54.02,0.927,-0.255,0.302
1679949905211,2023-03-27T15:45:05.211,54.04,0.926,-0.257,0.299
1679949905231,2023-03-27T15:45:05.231,54.06,0.925,-0.259,0.3
1679949905251,2023-03-27T15:45:05.251,54.08,0.924,-0.26,0.3
1679949905271,2023-03-27T15:45:05.271,54.1,0.924,-0.259,0.3
1679949905291,2023-03-27T15:45:05.291,54.12,0.925,-0.254,0.309
1679949905311,2023-03-27T15:45:05.311,54.14,0.925,-0.252,0.305
1679949905331,2023-03-27T15:45:05.331,54.16,0.927,-0.248,0.305
1679949905351,2023-03-27T15:45:05.351,54.18,0.924,-0.248,0.302
1679949905371,2023-03-27T15:45:05.371,54.2,0.926,-0.253,0.304
1679949905391,2023-03-27T15:45:05.391,54.22,0.927,-0.251,0.305
1679949905411,2023-03-27T15:45:05.411,54.24,0.926,-0.249,0.305
1679949905431,2023-03-27T15:45:05.431,54.26,0.925,-0.25,0.304
1679949905451,2023-03-27T15:45:05.451,54.28,0.926,-0.25,0.306
1679949905471,2023-03-27T15:45:05.471,54.3,0.927,-0.251,0.305
1679949905491,2023-03-27T15:45:05.491,54.32,0.925,-0.253,0.304
1679949905511,2023-03-27T15:45:05.511,54.34,0.924,-0.255,0.302
1679949905531,2023-03-27T15:45:05.531,54.36,0.925,-0.256,0.3
1679949905551,2023-03-27T15:45:05.551,54.38,0.924,-0.256,0.305
1679949905571,2023-03-27T15:45:05.571,54.4,0.927,-0.256,0.305
1679949905591,2023-03-27T15:45:05.591,54.42,0.925,-0.26,0.3
1679949905611,2023-03-27T15:45:05.611,54.44,0.925,-0.265,0.298
1679949905631,2023-03-27T15:45:05.631,54.46,0.924,-0.263,0.3
1679949905651,2023-03-27T15:45:05.651,54.48,0.926,-0.256,0.303
1679949905671,2023-03-27T15:45:05.671,54.5,0.925,-0.256,0.3
1679949905691,2023-03-27T15:45:05.691,54.52,0.924,-0.262,0.299
1679949905711,2023-03-27T15:45:05.711,54.54,0.924,-0.261,0.3
1679949905731,2023-03-27T15:45:05.731,54.56,0.926,-0.255,0.303
1679949905751,2023-03-27T15:45:05.751,54.58,0.926,-0.259,0.301
1679949905771,2023-03-27T15:45:05.771,54.6,0.924,-0.263,0.299
1679949905791,2023-03-27T15:45:05.791,54.62,0.925,-0.264,0.298
1679949905811,2023-03-27T15:45:05.811,54.64,0.925,-0.264,0.298
1679949905831,2023-03-27T15:45:05.831,54.66,0.926,-0.264,0.298
1679949905851,2023-03-27T15:45:05.851,54.68,0.925,-0.26,0.299
1679949905871,2023-03-27T15:45:05.871,54.7,0.925,-0.257,0.298
1679949905891,2023-03-27T15:45:05.891,54.72,0.924,-0.258,0.301
1679949905911,2023-03-27T15:45:05.911,54.74,0.927,-0.263,0.3
1679949905931,2023-03-27T15:45:05.931,54.76,0.925,-0.269,0.295
1679949905951,2023-03-27T15:45:05.951,54.78,0.925,-0.269,0.295
1679949905971,2023-03-27T15:45:05.971,54.8,0.926,-0.266,0.296
1679949905991,2023-03-27T15:45:05.991,54.82,0.925,-0.263,0.299
1679949906011,2023-03-27T15:45:06.011,54.84,0.923,-0.265,0.298
1679949906031,2023-03-27T15:45:06.031,54.86,0.923,-0.267,0.298
1679949906051,2023-03-27T15:45:06.051,54.88,0.925,-0.264,0.296
1679949906071,2023-03-27T15:45:06.071,54.9,0.925,-0.261,0.297
1679949906091,2023-03-27T15:45:06.091,54.92,0.925,-0.263,0.298
1679949906111,2023-03-27T15:45:06.111,54.94,0.925,-0.268,0.298
1679949906131,2023-03-27T15:45:06.131,54.96,0.924,-0.267,0.299
1679949906151,2023-03-27T15:45:06.151,54.98,0.923,-0.263,0.298
1679949906171,2023-03-27T15:45:06.171,55,0.924,-0.261,0.298
1679949906191,2023-03-27T15:45:06.191,55.02,0.924,-0.261,0.297
1679949906211,2023-03-27T15:45:06.211,55.04,0.929,-0.26,0.301
1679949906231,2023-03-27T15:45:06.231,55.06,0.927,-0.262,0.3
1679949906251,2023-03-27T15:45:06.251,55.08,0.924,-0.266,0.294
1679949906271,2023-03-27T15:45:06.271,55.1,0.925,-0.268,0.296
1679949906291,2023-03-27T15:45:06.291,55.12,0.925,-0.266,0.299
1679949906311,2023-03-27T15:45:06.311,55.14,0.925,-0.264,0.302
1679949906331,2023-03-27T15:45:06.331,55.16,0.925,-0.266,0.299
1679949906351,2023-03-27T15:45:06.351,55.18,0.926,-0.268,0.296
1679949906371,2023-03-27T15:45:06.371,55.2,0.924,-0.27,0.295
1679949906391,2023-03-27T15:45:06.391,55.22,0.922,-0.269,0.294
1679949906411,2023-03-27T15:45:06.411,55.24,0.924,-0.265,0.299
1679949906431,2023-03-27T15:45:06.431,55.26,0.925,-0.265,0.298
1679949906451,2023-03-27T15:45:06.451,55.28,0.925,-0.265,0.296
1679949906471,2023-03-27T15:45:06.471,55.3,0.925,-0.264,0.294
1679949906491,2023-03-27T15:45:06.491,55.32,0.925,-0.264,0.297
1679949906511,2023-03-27T15:45:06.511,55.34,0.924,-0.262,0.299
1679949906531,2023-03-27T15:45:06.531,55.36,0.925,-0.262,0.298
1679949906551,2023-03-27T15:45:06.551,55.38,0.925,-0.264,0.3
1679949906571,2023-03-27T15:45:06.571,55.4,0.924,-0.263,0.301
1679949906591,2023-03-27T15:45:06.591,55.42,0.923,-0.263,0.299
1679949906611,2023-03-27T15:45:06.611,55.44,0.924,-0.261,0.302
1679949906631,2023-03-27T15:45:06.631,55.46,0.926,-0.261,0.301
1679949906651,2023-03-27T15:45:06.651,55.48,0.925,-0.262,0.299
1679949906671,2023-03-27T15:45:06.671,55.5,0.926,-0.262,0.299
1679949906691,2023-03-27T15:45:06.691,55.52,0.925,-0.263,0.299
1679949906711,2023-03-27T15:45:06.711,55.54,0.923,-0.265,0.299
1679949906731,2023-03-27T15:45:06.731,55.56,0.924,-0.264,0.298
1679949906751,2023-03-27T15:45:06.751,55.58,0.923,-0.262,0.299
1679949906771,2023-03-27T15:45:06.771,55.6,0.923,-0.262,0.301
1679949906791,2023-03-27T15:45:06.791,55.62,0.927,-0.258,0.302
1679949906811,2023-03-27T15:45:06.811,55.64,0.927,-0.259,0.3
1679949906831,2023-03-27T15:45:06.831,55.66,0.923,-0.26,0.297
1679949906851,2023-03-27T15:45:06.851,55.68,0.924,-0.262,0.299
1679949906871,2023-03-27T15:45:06.871,55.7,0.924,-0.261,0.302
1679949906891,2023-03-27T15:45:06.891,55.72,0.926,-0.26,0.302
1679949906911,2023-03-27T15:45:06.911,55.74,0.926,-0.263,0.3
1679949906931,2023-03-27T15:45:06.931,55.76,0.924,-0.265,0.298
1679949906951,2023-03-27T15:45:06.951,55.78,0.921,-0.268,0.296
1679949906971,2023-03-27T15:45:06.971,55.8,0.923,-0.269,0.297
1679949906991,2023-03-27T15:45:06.991,55.82,0.926,-0.266,0.302
1679949907011,2023-03-27T15:45:07.011,55.84,0.926,-0.261,0.3
1679949907031,2023-03-27T15:45:07.031,55.86,0.925,-0.262,0.298
1679949907051,2023-03-27T15:45:07.051,55.88,0.925,-0.266,0.298
1679949907071,2023-03-27T15:45:07.071,55.9,0.924,-0.263,0.299
1679949907091,2023-03-27T15:45:07.091,55.92,0.923,-0.264,0.297
1679949907111,2023-03-27T15:45:07.111,55.94,0.923,-0.266,0.297
1679949907131,2023-03-27T15:45:07.131,55.96,0.924,-0.268,0.297
1679949907151,2023-03-27T15:45:07.151,55.98,0.925,-0.268,0.297
1679949907171,2023-03-27T15:45:07.171,56,0.924,-0.264,0.298
1679949907191,2023-03-27T15:45:07.191,56.02,0.925,-0.263,0.298
1679949907211,2023-03-27T15:45:07.211,56.04,0.925,-0.266,0.298
1679949907231,2023-03-27T15:45:07.231,56.06,0.925,-0.268,0.296
1679949907251,2023-03-27T15:45:07.251,56.08,0.923,-0.267,0.294
1679949907271,2023-03-27T15:45:07.271,56.1,0.924,-0.266,0.297
1679949907291,2023-03-27T15:45:07.291,56.12,0.925,-0.266,0.297
1679949907311,2023-03-27T15:45:07.311,56.14,0.924,-0.269,0.295
1679949907331,2023-03-27T15:45:07.331,56.16,0.923,-0.267,0.294
1679949907351,2023-03-27T15:45:07.351,56.18,0.927,-0.263,0.294
1679949907371,2023-03-27T15:45:07.371,56.2,0.929,-0.26,0.297
1679949907391,2023-03-27T15:45:07.391,56.22,0.921,-0.264,0.294
1679949907411,2023-03-27T15:45:07.411,56.24,0.919,-0.269,0.292
1679949907431,2023-03-27T15:45:07.431,56.26,0.924,-0.269,0.294
1679949907451,2023-03-27T15:45:07.451,56.28,0.927,-0.268,0.295
1679949907471,2023-03-27T15:45:07.471,56.3,0.928,-0.268,0.295
1679949907491,2023-03-27T15:45:07.491,56.32,0.925,-0.272,0.292
1679949907511,2023-03-27T15:45:07.511,56.34,0.92,-0.272,0.291
1679949907531,2023-03-27T15:45:07.531,56.36,0.921,-0.275,0.294
1679949907551,2023-03-27T15:45:07.551,56.38,0.924,-0.273,0.295
1679949907571,2023-03-27T15:45:07.571,56.4,0.926,-0.267,0.297
1679949907591,2023-03-27T15:45:07.591,56.42,0.926,-0.266,0.295
1679949907611,2023-03-27T15:45:07.611,56.44,0.923,-0.267,0.295
1679949907631,2023-03-27T15:45:07.631,56.46,0.922,-0.27,0.297
1679949907651,2023-03-27T15:45:07.651,56.48,0.924,-0.268,0.298
1679949907671,2023-03-27T15:45:07.671,56.5,0.925,-0.268,0.296
1679949907691,2023-03-27T15:45:07.691,56.52,0.923,-0.269,0.295
1679949907711,2023-03-27T15:45:07.711,56.54,0.921,-0.268,0.295
1679949907731,2023-03-27T15:45:07.731,56.56,0.923,-0.266,0.298
1679949907751,2023-03-27T15:45:07.751,56.58,0.925,-0.267,0.298
1679949907771,2023-03-27T15:45:07.771,56.6,0.923,-0.27,0.297
1679949907791,2023-03-27T15:45:07.791,56.62,0.923,-0.27,0.296
1679949907811,2023-03-27T15:45:07.811,56.64,0.925,-0.27,0.299
1679949907831,2023-03-27T15:45:07.831,56.66,0.923,-0.273,0.295
1679949907851,2023-03-27T15:45:07.851,56.68,0.923,-0.271,0.296
1679949907871,2023-03-27T15:45:07.871,56.7,0.921,-0.271,0.297
1679949907891,2023-03-27T15:45:07.891,56.72,0.923,-0.27,0.294
1679949907911,2023-03-27T15:45:07.911,56.74,0.927,-0.267,0.297
1679949907931,2023-03-27T15:45:07.931,56.76,0.928,-0.264,0.298
1679949907951,2023-03-27T15:45:07.951,56.78,0.92,-0.269,0.295
1679949907971,2023-03-27T15:45:07.971,56.8,0.919,-0.27,0.296
